,France,Spain,Japan,Italy,Australia,Norway,Canada,Switzerland,Germany,Belguim,Austria,Sweden,Netherlands,UK,ct,Mkt_RF,CrossVar,CrossSkew,CrossKur,Cste,Lag_W_Consgrowth,Lag_Term_Spread,Lag_Cay
Q2 1985,-0.4901735093759545,-0.5772449356228029,-0.5181234812061775,-0.34447996569768624,-0.48753387376431623,-0.5179028215266632,-0.5240515070604037,-0.4165274145862814,-0.346817905860082,-0.5574484503556587,-0.1174580940469776,-0.6046057057733052,-0.5290709791408326,-0.5706597076105215,1.4247504956440071,1.27,4.057171952570779,0.8629556020337488,1.333244761817789,1,0.0295435855782018,0.003483,0.035196616
Q3 1985,-0.6747433908625963,-0.556506905107533,-0.608422909624497,-0.4049093663483093,-0.45109660454200495,-0.46438251196998814,-0.6217201090676839,-0.5739423680278616,-0.49593667037347744,-0.4927852613084841,-0.6616468434287158,-0.5499300659312579,-0.6144533349607192,-0.5381469170562138,2.560700354552655,-4.54,4.692589532130844,1.770465861157816,3.906114166227918,1,0.0287754638497708,0.084868,0.024499652
Q4 1985,-0.39813677873907827,-0.5023192648400153,-0.6214517769931517,-0.5160631694067078,-0.629590432912179,-0.518884726722782,-0.5445684737429671,-0.37110375081445357,-0.42639178205858264,-0.446635669267074,-0.4714055853035989,-0.39816737172899563,-0.5505517704557669,-0.5394888373014958,2.976775236131381,3.88,3.422783727481124,1.3689325633279386,3.4437783434442633,1,0.0375853691480173,0.0027429999999999998,0.04183229
Q1 1986,-0.30240512767256733,-0.11662044315768705,-0.3856683598078833,-0.11581981765262428,-0.4805591411161044,-0.694748690636484,-0.5475471568743119,-0.5961482067898801,-0.5239874460243875,-0.3817812591599944,-0.5857087865065663,-0.3937807537504655,-0.5443788317077901,-0.4186263067416437,2.025377964629869,4.88,4.4175566525996555,-0.5171578046033624,1.0579634154135613,1,0.0385461035383677,0.085515,0.029125732
Q2 1986,-0.5154465271125495,-0.49616378781098325,-0.47334562961224735,-0.604507074399987,-0.4678482585422068,-0.45274701314676813,-0.5139142937788699,-0.5400927396908046,-0.5873963037676773,-0.4841599132646244,-0.46689203648373967,-0.3738162102181879,-0.48435261510272243,-0.5140287003801798,3.260018537862611,1.03,3.057954987651383,1.328958398158835,1.6484761048486103,1,0.0320116429109018,0.114003,0.022771886
Q3 1986,-0.3752251148713011,-0.327912144726948,-0.27424364204924584,-0.3319517742736176,-0.3997526717599074,-0.456642072722884,-0.4632050876612695,-0.4696667266995805,-0.4349271517858913,-0.403532140835371,-0.4356499508091785,-0.42668018843111605,-0.44447946886643735,-0.5088042165224331,2.7273892594268685,-8.6,4.7289088011044065,-0.48905877285710475,-0.1276437231964649,1,0.0363204222899084,0.007026999999999999,0.017067207
Q4 1986,-0.44329314637750783,-0.46954343743118954,-0.46314316066931194,-0.48656235957038585,-0.3217142794236254,-0.49744716228258734,-0.4454097854658936,-0.400102536010954,-0.4438621596575085,-0.4062288353354464,-0.506644673755053,-0.4638883888610017,-0.468058935189094,-0.400783633426413,1.8438116156882443,-3.27,5.065829750605252,-0.5580721721795104,0.6617390708572701,1,0.0359662008974333,-0.002432,0.027325011
Q1 1987,-0.353876456483704,-0.4429235096980231,-0.28785219089471625,-0.49393019060241117,-0.2995689581098706,-0.32278141053408604,-0.2531534396400936,-0.5273731508284103,-0.620930560877275,-0.4060635503773036,-0.6187551291902633,-0.43377801251956716,-0.3877518984426944,-0.2836365567518542,1.770192586715389,1.64,5.624733705467673,-0.9927316413690137,1.7561732726224175,1,0.0330309426596382,0.014588999999999998,0.021211805
Q2 1987,-0.5810406170631164,-0.39058874468690563,-0.408037010815812,-0.50422295603753,-0.41038599613285287,-0.4035373069391386,-0.4630955412996136,-0.46623106989303276,-0.4324534072359527,-0.3959868347175486,-0.532416731157006,-0.43483663398111494,-0.3623014684736465,-0.33261597903448825,1.8589798096808328,3.94,6.450964992944058,-0.8537929917578966,1.312379060572721,1,0.0305196219109397,-0.013941,0.007796727
Q3 1987,-0.4356694692136072,-0.21508062546523982,-0.4073956730390414,-0.5024951923034038,-0.1990207413561505,-0.21382014224695817,-0.39922008128648817,-0.328136458481122,-0.4030702968723004,-0.38647444130205316,-0.2557569685719832,-0.30271844877311943,-0.43627132037327315,-0.4073701946726816,1.7300109410675297,-2.59,4.032796326462273,0.4114287971101119,-0.22110731070283896,1,0.0336669379023517,-0.05111,0.025258639
Q4 1987,-0.7477323362539442,-0.6202046867349557,-0.6026224823684808,-0.6682176636032112,-0.8656398736169691,-0.958501179991685,-0.5965371006277461,-0.8024977204288323,-0.8182127626429544,-0.7235181997651988,-0.5625932077954715,-0.751689544950119,-0.7331199879909803,-0.7041170390175923,3.060643183472519,6.81,6.129503265286122,0.0031855260130614982,0.8247489946466073,1,0.0305323865548096,-0.072214,0.021948047999999998
Q1 1988,-0.42596510541376503,-0.28062949792043185,-0.21945766651562387,-0.37023375589112334,-0.35770547680659576,-0.2411676906131715,-0.3956935425904589,-0.388053854690631,-0.3722854309207518,-0.08816184585956638,-0.48883393492175703,-0.22776526048574347,-0.3279139188388461,-0.41181395398180914,2.526730188919198,-2.27,6.391396765925887,-0.9762383771832812,3.2783758824402547,1,0.0353578980402027,0.059745000000000006,0.02035166
Q2 1988,-0.24155539222812794,-0.38309137045322905,-0.4910773363104306,-0.4806047283635546,-0.3849819883179968,-0.434949072675735,-0.45131970764370855,-0.4163678618120057,-0.42150984705334316,-0.4181527176789641,-0.45927598651979973,-0.4160612357130755,-0.41620498540502715,-0.4254216137959561,1.6186100200378892,4.79,8.358790311541805,-0.06832455163821913,1.1425755549983379,1,0.040553259299974,0.025893,0.0244132
Q3 1988,-0.5475457504489601,-0.6807144292315445,-0.6037867660586692,-0.524671421932254,-0.6074809380883169,-0.6464455288710721,-0.6637304688925026,-0.575167807012673,-0.5136279640642359,-0.547503915012303,-0.5319308190150139,-0.5677947785163954,-0.5821316866149172,-0.6205099281410539,1.7404899468346293,3.3,5.703734358619012,-0.0497474362763692,2.28729532886858,1,0.0359151692417675,-0.011298,0.018659534
Q4 1988,-0.5140377406005766,-0.6551816060856323,-0.5316585411649043,-0.5726637086441456,-0.6743275689380043,-0.4473794464167221,-0.5909240753757655,-0.5689012365388334,-0.5628630598572252,-0.5671891984892002,-0.5723424870452273,-0.5124973694756988,-0.5902276652176798,-0.630138728373269,1.3086414699408426,1.49,6.5110269181747835,-0.599326687392608,1.5804471870961692,1,0.0358039759092856,0.003018,0.022300122000000002
Q1 1989,-0.6173666966642363,-0.6472292589188103,-0.6253584061537617,-0.644553340758023,-0.6793110988850249,-0.40143309648583536,-0.6096673480237166,-0.5872989389816211,-0.670104105171709,-0.6364142363273492,-0.47710412177933226,-0.5158149650947427,-0.5549743758164613,-0.5141618003025094,1.6790896768335262,1.57,5.7832006969378975,-0.7522542435589896,1.7125668294159437,1,0.0361803549302676,-0.013997999999999998,0.023521022000000003
Q2 1989,-0.6434382343558926,-0.641280516064092,-0.7355622436959823,-0.6351344473371263,-0.6299171236755079,-0.6409192798927368,-0.6480992883365371,-0.600336527756336,-0.5925251114507422,-0.674998711157607,-0.5777821148529645,-0.6257200216740149,-0.6444263550428166,-0.6766145268906261,1.5499161526530558,-1.35,3.2901303487650617,-0.43847879878125146,1.093240047469286,1,0.0349335246948607,-0.007824,0.022297344
Q3 1989,-0.5359514521630985,-0.5824404050591824,-0.5640448548975311,-0.5635580589567019,-0.5091885686906702,-0.6275360969491747,-0.5909233738359619,-0.5581256349819507,-0.5623861505226279,-0.5758790345383341,-0.33140050688848766,-0.5965851514595976,-0.5779233032560823,-0.5798570802113027,1.4669098943292627,-0.76,2.605718119573847,-0.46784278228211784,-0.5790451020203125,1,0.0272301419497105,0.078193,0.026676691000000002
Q4 1989,-0.5767846290414586,-0.7027166879069272,-0.5574494901812367,-0.6428263161776103,-0.6401222411829149,-0.5855213725962628,-0.5957759869772034,-0.6285299605179931,-0.4769524799585888,-0.6317532486869887,-0.5852498621238317,-0.6081046689836539,-0.5931308544222628,-0.5574490404922573,1.611678177903622,1.16,3.9964402868180553,-0.3922647628412666,0.7587432622317332,1,0.0288398747378083,-0.016676,0.024340993
Q1 1990,-0.66546514577047,-0.8197061159874387,-0.9332670334835477,-0.6649366197226362,-0.6939121247180807,-0.46318973950267794,-0.713205908050686,-0.6994948404843985,-0.5340589428908776,-0.6990982313225439,-0.2591650123532533,-0.7398271502519019,-0.6601109465821965,-0.7074752807296564,0.8464485134409833,1.83,2.8793094278508025,-0.6413388584988485,-0.8282033956934303,1,0.0282613792213772,0.022385,0.018987378
Q2 1990,-0.589509511465888,-0.4634368586599341,-0.5719205697810451,-0.5466579153590782,-0.6158968441189298,-0.6574832431017362,-0.6440463971005298,-0.5335008671790097,-0.6683464641254916,-0.6316483481221403,-0.7232009509382832,-0.4410549284942037,-0.6282783200649807,-0.5625096152885433,1.5137291382509812,-1.09,5.364522960149848,0.3402530241818847,0.4146198237676044,1,0.0236394804204991,-0.046248000000000004,0.023154046
Q3 1990,-0.9022955747364495,-0.9308357398086503,-0.9886428705557794,-0.9128402131687195,-0.6630210732031209,-0.700844737445076,-0.6852988477535712,-0.9068986289795132,-0.9440032953015501,-0.8009702254480352,-1.0067682577473689,-0.9845317861921886,-0.7348264394821772,-0.7742851368564606,0.8036937483990093,-6.12,5.1228881555192585,0.6949010412100374,2.064547286141514,1,0.0310033744437719,0.013718000000000001,0.018641932
Q4 1990,-0.5809676396650948,-0.5274110449745807,-0.4795014184567149,-0.6636313664414505,-0.6488948559818487,-0.7503076059227473,-0.5558325449106872,-0.5721486443125693,-0.5375446080453669,-0.5814107497533761,-0.5383382784345748,-0.6272148917082395,-0.5891757383362085,-0.5063884430569393,-0.4310718570727881,2.46,8.550983511966448,-1.503711888905694,3.206449326221218,1,0.0234384814188929,-0.024134,0.029146169
Q1 1991,-0.264875841583367,-0.18145776539738506,-0.3235957738291915,-0.3118198719843544,-0.29640783325280445,-0.3656573713044798,-0.37693379012796285,-0.24487057645162974,-0.36486521970808333,-0.2666948743880542,-0.3091569480212644,-0.1767152825441119,-0.2823482696849529,-0.2817415697062953,0.12455164456155458,2.65,10.060606298314509,-1.1507362552554232,1.3068516029182398,1,0.0109558427344585,0.051737,0.023433537
Q2 1991,-0.445625111010374,-0.4365647036181351,-0.49467272922383826,-0.4164996844647835,-0.3510319014105328,-0.431362874414754,-0.41163929215105904,-0.40106632047067775,-0.35381281525087177,-0.4460531026464177,-0.4731946506161498,-0.3670578949550399,-0.38328600863566203,-0.4385587165008414,-0.03280533826613378,-4.94,4.634849530542997,-0.2916656951888154,1.1266615007660112,1,0.00664880251794158,0.006992,0.009401295
Q3 1991,-0.37833795554793076,-0.4295005331832496,-0.4377363111217046,-0.5558496297144631,-0.4058682241962109,-0.4720749805621836,-0.46585301775705995,-0.45999453908513305,-0.4773648243112412,-0.5038796974626027,-0.5182489230411651,-0.533490122171151,-0.4659026999103402,-0.36315613365510574,-0.29310568902121853,-1.59,2.505474757458783,-0.763278028475514,1.2290497876098216,1,0.0041201425261464,-0.006301,0.01121824
Q4 1991,-0.4223995421344028,-0.48374763807486787,-0.4412628528706747,-0.4028585158420005,-0.3261375332163735,-0.5791527867185567,-0.33584054120573115,-0.37553205816975954,-0.4051976685360269,-0.32961827058824344,-0.5104993906447898,-0.49526837871289786,-0.3791229299965605,-0.43558170559106835,0.636372084678831,10.84,2.8206165612505436,-0.7212518374119599,0.6024207347004866,1,0.000571894024437033,0.057745000000000005,0.010833146
Q1 1992,-0.23673938241971476,-0.27939478276484236,-0.5248266382601801,-0.3098197161690203,-0.36388927607815286,-0.2784801079130716,-0.36060193850780936,-0.24336615404038148,-0.2501009873848467,-0.2779619282078933,-0.2232541357925168,-0.24457322612853377,-0.273871754193631,-0.3469273232463241,0.3310500144086132,-2.66,3.3705550887211824,-0.5277747560446314,2.417837434315037,1,0.00847662822638425,0.057571000000000004,-0.003085985
Q2 1992,-0.32446697870095215,-0.38468384162686825,-0.45711803297533987,-0.39269532285271297,-0.27220252964913233,-0.3643571185936129,-0.3177202749507326,-0.28675364164335687,-0.31947642228130996,-0.33433814649622534,-0.37989103000478924,-0.3810290877129174,-0.2961921361080157,-0.2797485289637424,0.4596137348048102,-2.34,2.689550922412847,-0.15102431403709185,-1.450702551033289,1,0.0178903692817401,-0.032612,-0.001607785
Q3 1992,-0.3329606714194562,-0.47402914737499313,-0.18216772801491588,-0.4688318668711162,-0.3588455045223855,-0.4966913697932249,-0.29010197550592864,-0.25427284470201994,-0.43349222878990834,-0.29909894522631775,-0.4022669423656595,-0.505316220555706,-0.28711144363601293,-0.25182257069039804,0.23965624368142077,1.19,1.956492669182018,0.26872285779589306,-0.3787117162895859,1,0.0144218007157932,0.036535000000000005,-0.001785133
Q4 1992,-0.2116742464037873,-0.1258018370230427,-0.2764471066559977,-0.020179463972666012,-0.21024598694476526,-0.1595003039666094,-0.2589777074625139,-0.1750604051821536,-0.23663834610328727,-0.23084904644973814,-0.2416821640021325,0.02699125454864082,-0.24951476049700783,-0.1498100768736561,-0.3171081188698906,1.53,6.358683091905574,-1.2464884250383286,2.9024105224450656,1,0.018497199622974,0.058477999999999995,0.0035438740000000002
Q1 1993,-0.15499304266515068,-0.10713544210117742,-0.16111097037101274,-0.1567719435142294,-0.18987573145341408,-0.1163179214087009,-0.19786114302336255,-0.18681451263144222,-0.14211627529915472,-0.10869076395361521,-0.2196408895146913,-0.15855478460191552,-0.13528307295986775,-0.21951934574535503,-1.6905303195932995,2.3,6.138990605841083,-0.028124185034581146,0.5236900227581067,1,0.0202445353858377,-0.005896,0.008274394000000001
Q2 1993,-0.26429217777995007,-0.1507342856105831,-0.1569803885719656,-0.0909590308974666,-0.2219109244581654,-0.21557366057755,-0.1873839250459035,-0.1487911923858789,-0.2525046048009125,-0.23819041487969006,-0.19756073229532234,-0.1345480173675746,-0.19611766899272176,-0.2265225378479938,-1.1522089238075135,0.31,4.9134375599527695,-0.2929806731049404,0.06552356221592959,1,0.007537136232086791,0.053737,0.007972311999999999
Q3 1993,-0.17477050159394136,-0.13589341091106033,-0.22418784588008234,-0.15632438926238046,-0.11906177991408051,-0.14961892758405804,-0.2705202117851606,-0.2091838551725218,-0.13913091870415983,-0.24803524966540214,-0.17631617339317285,-0.07855192143551037,-0.18953197805733724,-0.19947120735126167,-0.7463919341003784,-0.12,5.935376275057982,-0.01624172985277605,0.1939752516354698,1,0.00813353350106292,0.032208999999999995,0.013835014
Q4 1993,-0.1338111103851856,-0.10402073350275257,-0.3306539299564908,-0.1804534995130083,-0.13228279063341522,-0.07230918175185022,-0.12346958700135205,-0.049669974897965236,-0.07637599369239514,-0.08826898103149142,-0.07409457766417885,-0.13310138571740063,-0.09223170392918204,-0.10213303924414022,-0.007372178653131175,1.65,4.519840110217348,0.4170678345545923,-0.7319098157039066,1,0.0100487735210504,0.030539999999999998,0.018501155
Q1 1994,-0.33132962111990105,-0.29601734599983365,-0.2016275034704358,-0.09644444016929343,-0.32683448645345825,-0.22679136235107178,-0.25850357143516645,-0.30583692045903055,-0.32286827363780857,-0.2920944435471209,-0.3394026577082614,-0.28667697680727544,-0.31032107873198056,-0.3494954171525948,0.9790106123898739,-4.78,2.3217533198788454,-0.39795219004737176,0.6580505099269018,1,0.0125593062577451,-0.015966,0.020335099
Q2 1994,-0.3964803821158633,-0.375898889318742,-0.23887571453220996,-0.37504458835234494,-0.3195071550885146,-0.3846797547358158,-0.37555642870164746,-0.36354328002237984,-0.3551830106471016,-0.3388044992379106,-0.32668271221869055,-0.31480776527075477,-0.34443736841194056,-0.36343662212141,1.1021318373038622,-3.03,1.2226523770902369,0.9976455992687238,0.0221594855068572,1,0.0215696073101407,-0.059409000000000003,0.02901429
Q3 1994,-0.3700785317700682,-0.3733116838827283,-0.4211350263212309,-0.35136199708179816,-0.3396466418757499,-0.3365847086371979,-0.2761424103948825,-0.39600178046825885,-0.37148438075917667,-0.3898949647463369,-0.43430183816176526,-0.3332078961775452,-0.328638613348179,-0.33069625458508056,1.227985091960253,-2.31,1.4457168029875864,0.5909830603014745,-0.763842664351166,1,0.022971771331925,-0.025988,0.028091141
Q4 1994,-0.4413561165471465,-0.4671412320935678,-0.444745363803921,-0.506485989642234,-0.47466073864594144,-0.33233768551428927,-0.4466609435038716,-0.410062826425945,-0.40421839196889003,-0.40646279253003087,-0.4634283277861014,-0.397476568755407,-0.40012902622026264,-0.4186599593432843,1.1759989727268052,0.86,0.6028397537409996,-0.6340872305030386,1.177384411947009,1,0.0236294626647256,-0.011403,0.031220071000000002
Q1 1995,-0.448834458719583,-0.5061739338548668,-0.6250232070818891,-0.5012199852636234,-0.44241954170674985,-0.5995506076381361,-0.4157574454403355,-0.4968942222209752,-0.5443347619274963,-0.49693195042601707,-0.5666323939728457,-0.46093581050447435,-0.4947213623730083,-0.4370770599305543,0.3634695338038569,2.19,0.8732125356624143,0.47309158226936576,-0.5328185473180169,1,0.0218126118518646,-0.006103,0.031979031
Q2 1995,-0.4537748818638436,-0.3667428675195563,-0.552403808736875,-0.433694111504461,-0.4021166279829107,-0.35175922557260475,-0.41445526115040576,-0.35193512824461703,-0.37975547132234966,-0.3927826121173077,-0.3972193883533335,-0.33574194151527803,-0.3981153982472183,-0.40836637533005526,1.2692336831284599,2.72,1.0329648745986952,-0.08512579833461806,-1.0491929455087199,1,0.0180913840958004,0.048882,0.024243012999999997
Q3 1995,-0.45599182082157635,-0.37193762701122896,-0.23549016684031826,-0.40237556887057685,-0.38902305848680047,-0.39451425450369576,-0.43476845155727367,-0.3629279814803346,-0.38548629045988153,-0.3902859386817819,-0.4690298304610681,-0.3092345022747412,-0.36015119841083304,-0.36445005523966173,1.1864729809383847,3.35,0.9559680363282433,1.079555967878707,0.6135536011954885,1,0.0223124570774,0.070385,0.027573572
Q4 1995,-0.4409692741726807,-0.4155344595521402,-0.39515333996752555,-0.5185742629820929,-0.4571228576303532,-0.5093323361963094,-0.4386071643839011,-0.3951044057997153,-0.4630676361549486,-0.4068280194864513,-0.5421946389868981,-0.5657292288791529,-0.4226178860906058,-0.4396182355105702,1.218058881079928,1.03,1.3785142784318059,0.3841065141701779,-0.17973329298225638,1,0.0206473018388659,0.004944,0.025775226000000002
Q1 1996,-0.27876167701777044,-0.30645650949819847,-0.3514282171721005,-0.4043719063793846,-0.38119099896719655,-0.3423753103209156,-0.3285425324254708,-0.2893751581231875,-0.31058423920798395,-0.37036408602249293,-0.3143243382376374,-0.2885994102137944,-0.3008474538127274,-0.3719504722814063,1.700941875149267,0.73,2.364376909814084,2.150348037867058,5.8413569312782085,1,0.0186950501018205,0.043276,0.026728157000000002
Q2 1996,-0.3519466932841647,-0.2940262996240609,-0.3652672784155083,-0.2959753156038728,-0.3965904251151443,-0.31408334773528834,-0.36797992852049577,-0.37409025752024816,-0.3711064637754108,-0.3194919487891227,-0.3712950168160042,-0.35992095110462474,-0.3136630083897135,-0.3926259399865192,1.26343068952785,-1.14,1.431808818477768,0.624851458679489,-0.2053384444843891,1,0.0231718704295123,-0.044979000000000005,0.025622442000000002
Q3 1996,-0.4316493278942884,-0.43751178115820505,-0.48182316946833975,-0.4680789254293179,-0.42741210948273306,-0.453897418714496,-0.38958022243984797,-0.4395214533867083,-0.40477852540078413,-0.4025350745577359,-0.4797141904989171,-0.3770118635477702,-0.409933370546304,-0.365843806583309,1.704937424770264,5.01,2.1811902848137668,0.8970721664803594,0.8998210142067826,1,0.0210923796093279,-0.021256999999999998,0.027487219
Q4 1996,-0.3691954788945831,-0.2368085465033874,-0.5405179318140068,-0.4379835750730577,-0.38625618307049964,-0.31247038061671534,-0.3421255019706467,-0.4045750288456276,-0.39754109319452896,-0.3978279060241024,-0.4035334513469478,-0.3125849817980955,-0.33859242384788063,-0.4146062546027301,1.913554967391325,-1.7,2.1530686497671043,1.2550422059430812,0.649949055947129,1,0.0203062502001001,0.005031,0.026370129
Q1 1997,-0.29181723590389136,-0.35538124606975724,-0.4906784784925871,-0.3222950529305851,-0.4308037070111806,-0.3626977336017741,-0.4325052656305551,-0.2602612741486479,-0.24264822704881556,-0.2922285189317669,-0.37687258812016317,-0.26552272005403516,-0.29183093141386457,-0.3771642964810947,1.3542166728451939,-5.02,2.255809995860793,0.054448669226846214,-1.2598032978886886,1,0.0219089708782531,0.021949,0.030863757000000002
Q2 1997,-0.2967506884259893,-0.13021308401545884,-0.23594401814195887,-0.2552191376436407,-0.24528964873987202,-0.24389711317879825,-0.24935409904283456,-0.18279817486020444,-0.2776927583466281,-0.27178265670738255,-0.3255215232892449,-0.27128649449740905,-0.19795420948566445,-0.30675160629261,1.8231011874941399,4.1,3.6693101405100097,-0.7124514697333119,0.13684611980145434,1,0.0228131199249742,-0.033599000000000004,0.032053288
Q3 1997,-0.3897987818055851,-0.3684987932560824,-0.5229196790989472,-0.25972756046641937,-0.4360310437963429,-0.3483074245262939,-0.3710463974077239,-0.428117788991814,-0.36271037119796873,-0.43122026042184786,-0.35717135226487834,-0.3556855068443406,-0.3644960512467273,-0.29775168717159645,1.8241617116544013,5.35,3.9957393524702054,0.26222605142753874,-1.4428930385668397,1,0.0181433867210483,0.036098000000000005,0.017952815
Q4 1997,-0.47867872074710194,-0.47475906169101156,-0.625426711898792,-0.42162507034654384,-0.5098730992730061,-0.5561423974379198,-0.4988086379070116,-0.3956044942754722,-0.45921698658730614,-0.43565987196908607,-0.48651193244908564,-0.5508698178246543,-0.4878690340737033,-0.49510689598882207,2.40714826380892,1.32,2.577149776160838,-1.1951446029928803,1.358553944447233,1,0.0228257672915178,0.029031,0.017702389
Q1 1998,-0.13825779966895124,-0.03641109463870984,-0.3440745748999635,-0.050613621507020645,-0.3209536834716825,-0.3310477143249789,-0.2591657644533013,-0.19544285945309647,-0.2045184595528523,-0.19464130158954818,-0.2098036558373083,-0.19796673707294,-0.22287336854508888,-0.24162087199305782,2.110583238577418,4.76,2.503963363890551,-1.9983955278941983,5.5744409295557125,1,0.0238076165735939,0.028813,0.016068651
Q2 1998,-0.32786192801364483,-0.3930367349802973,-0.416279230831983,-0.45529908472248765,-0.4112516630889845,-0.46766423866608503,-0.4241070991096388,-0.37714555497374286,-0.2788582639714468,-0.23806247297705935,-0.37064477545572744,-0.3393782658702838,-0.36548894466861964,-0.42653567713721846,2.47760064722129,3.18,2.2559705734945563,-1.3049419807006257,1.587552376678734,1,0.0182331343971079,0.003177,-0.001197769
Q3 1998,-0.7142290317374256,-0.7420671938868084,-0.64090580017099,-0.6360651963136963,-0.5009254266305012,-0.8450668956901799,-0.7158119906799669,-0.7408566199848359,-0.7050253236892834,-0.583399089746476,-0.8258711243315826,-0.7381272960560556,-0.7199513505006072,-0.5943551051641558,2.9147945201366174,6.15,1.85830463590105,0.10173533036363948,-0.6230474102457766,1,0.026455399682854,0.014988,0.002405112
Q4 1998,-0.1827151402993571,-0.132119684445562,-0.3297084207538107,-0.14118920455272221,-0.2782433170779416,-0.31524921253901106,-0.22880982612984113,-0.17114247903958824,-0.2666440146108099,-0.1763617499343041,-0.30257745205146336,-0.20742044624873757,-0.1942694662579988,-0.2247984666086601,2.393657727824818,6.16,2.7730087605687146,-0.5952331452324392,-0.20563689719752443,1,0.0274707079351771,0.080188,0.014950352
Q1 1999,-0.3658989922734633,-0.41916935973750596,-0.26590522123650234,-0.3755276963998669,-0.38307374654539955,-0.31771055904061934,-0.38280594480880153,-0.4221909248124088,-0.44217951895373125,-0.48181966951251837,-0.3553859489493328,-0.3618780886812945,-0.41926849018269713,-0.35755707561856404,2.7942557670656973,3.45,1.802845485192118,1.1424012932051242,0.7883213427165865,1,0.0282464893854693,-0.01778,0.004770242
Q2 1999,-0.32131128302517953,-0.3470914285439616,-0.3044817407999819,-0.4619438673843922,-0.38464186343366225,-0.37802669828516644,-0.31107667866096966,-0.42081335798167674,-0.2988765268205503,-0.4309657889577242,-0.4012528094617368,-0.2399728597287446,-0.34708172360162204,-0.3925218912304441,2.226340540865437,4.77,2.602918287839752,0.2575331145274116,-0.8667951305798365,1,0.0341272740113644,-0.043564,-0.000294038
Q3 1999,-0.37002010441455135,-0.4556198884071344,-0.3708431337149539,-0.4116715507162668,-0.42839577100410187,-0.30105654473139276,-0.3768648795817823,-0.3890797535843754,-0.43360760822869826,-0.3913340833863431,-0.4678810774889456,-0.3967881999798143,-0.40316719883589636,-0.4389161436335177,2.6986154674122402,-2.79,1.3222350791429016,0.40531818785650026,-0.45378546165247613,1,0.0341776409993629,-0.044275999999999996,0.00435737
Q4 1999,-0.18449039737404377,-0.22843917390634388,-0.3349297421080029,-0.25067019097309956,-0.35742145930113584,-0.3288949235831989,-0.21162717034893014,-0.34301712237654375,-0.14031836341807008,-0.34551296820056493,-0.36774625597554916,-0.017725503112045404,-0.26048803996129927,-0.3218796877742283,3.0042162792265823,7.72,2.060205342252112,0.30958852106485224,-0.6649853160700436,1,0.0344139882573614,-0.008029999999999999,0.01210938
Q1 2000,-0.39470203573164153,-0.41014390688102265,-0.45895828527858584,-0.42487920530340273,-0.46197686520467074,-0.49375945446650005,-0.32231920735755915,-0.4919606968802308,-0.37505196990049794,-0.6701893521923392,-0.5366919252336946,-0.2949173317435634,-0.4588050969230253,-0.5168025600024759,2.711282030336976,5.2,1.7400860683411388,0.368742995266514,-1.2969764248371622,1,0.0366262041032437,-0.036101999999999995,-0.0030137740000000003
Q2 2000,-0.37085402387102884,-0.478665757381323,-0.4325132322193991,-0.3593850392117105,-0.3147889519301238,-0.32682875637884445,-0.31700512459477326,-0.3647066908446629,-0.5258552147181424,-0.32628151583988585,-0.38594588017899023,-0.45574317725487,-0.35396978807243296,-0.41527032955739396,2.8339219162018794,4.64,2.6733096815242825,1.269099123798053,1.5888134008329544,1,0.0392957846886238,0.025475,-0.008913269
Q3 2000,-0.5333348916752352,-0.46289065862793977,-0.5991586676896097,-0.5419502466686359,-0.501851552824814,-0.4216021960077241,-0.4865199029270644,-0.5239639058719041,-0.5308142816082102,-0.47251897501503337,-0.4496036936161254,-0.6034474913445005,-0.5114638549500283,-0.49681247350509516,2.0556726699879846,-5.45,2.343192094407429,-0.4118102282127775,2.19761574118242,1,0.0354338554663813,0.000440999999999999,-0.000734884
Q4 2000,-0.5571146723699059,-0.631706195945295,-0.6092807357807999,-0.4965538124898803,-0.533130423518517,-0.5488187357293217,-0.6649090129147801,-0.42525663956606863,-0.5484731968157099,-0.5229537070430297,-0.5640583401087618,-0.6623120297900176,-0.5274143442221622,-0.49768153165166495,1.8129486014898712,1.19,0.8484156638481355,1.04055402712459,1.523784258312256,1,0.0316172847945009,0.005028,-0.003131727
